host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
213498357,Moratalaz,Fontarrón,40.40047,-3.6433,Private room,150,1,0,0.0,2,365
241652103,Ciudad Lineal,Concepción,40.43476,-3.65332,Entire home/apt,55,3,6,1.65,26,355
179941286,Fuencarral - El Pardo,Pilar,40.47303,-3.70495,Private room,32,1,1,0.27,4,364
265387020,Fuencarral - El Pardo,Valverde,40.50636,-3.67549,Entire home/apt,200,5,0,0.0,1,365
265387305,Carabanchel,Buenavista,40.36362,-3.76202,Private room,23,1,9,3.25,1,261
265387444,Hortaleza,Valdefuentes,40.48863,-3.66132,Private room,50,2,1,0.29,1,88
265376740,San Blas - Canillejas,Canillejas,40.44297,-3.60917,Entire home/apt,3000,1,0,0.0,1,365
265390603,San Blas - Canillejas,Rejas,40.44184,-3.57234,Private room,40,1,4,1.33,1,362
204721099,Villa de Vallecas,Casco Histórico de Vallecas,40.37327,-3.62581,Private room,18,1,0,0.0,1,359
110766766,Moncloa - Aravaca,Argüelles,40.43061,-3.71952,Private room,40,1,6,2.34,1,281
12288683,Fuencarral - El Pardo,Valverde,40.50093,-3.67288,Entire home/apt,60,3,1,1.0,1,306
265397903,Moratalaz,Marroquina,40.40827,-3.64852,Private room,350,1,0,0.0,1,365
173403511,Carabanchel,Puerta Bonita,40.3841,-3.73086,Entire home/apt,3000,1,0,0.0,1,365
264679003,Retiro,Adelfas,40.39825,-3.66934,Entire home/apt,600,2,0,0.0,1,365
61052565,Vicálvaro,Casco Histórico de Vicálvaro,40.39878,-3.54534,Private room,600,1,0,0.0,2,365
23712305,Centro,Cortes,40.41214,-3.69758,Private room,35,1,9,2.67,1,0
265414393,San Blas - Canillejas,Arcos,40.42201,-3.61318,Private room,1900,1,0,0.0,2,179
225950021,Centro,Embajadores,40.40937,-3.70003,Entire home/apt,60,1,6,1.78,2,135
136734630,Moncloa - Aravaca,Argüelles,40.43073,-3.7179,Private room,37,1,5,1.36,1,335
250468262,Puente de Vallecas,Portazgo,40.38395,-3.64851,Private room,500,1,0,0.0,1,364
241509716,Retiro,Ibiza,40.42051,-3.67418,Private room,39,4,0,0.0,2,362
265239414,Usera,Pradolongo,40.38211,-3.70623,Private room,50,1,0,0.0,1,90
265414393,San Blas - Canillejas,Arcos,40.42135,-3.61296,Private room,800,1,0,0.0,2,179
264259456,San Blas - Canillejas,Rosas,40.4347,-3.6092,Private room,300,1,0,0.0,3,90
61936904,Tetuán,Bellas Vistas,40.45688,-3.70886,Private room,136,1,0,0.0,1,365
78105717,Ciudad Lineal,San Juan Bautista,40.45194,-3.65924,Private room,900,1,0,0.0,1,365
34830619,Moncloa - Aravaca,Argüelles,40.42538,-3.71362,Private room,80,1,0,0.0,3,337
264259456,San Blas - Canillejas,Canillejas,40.4355,-3.60959,Private room,300,1,0,0.0,3,90
217205527,Chamartín,Hispanoamérica,40.45848,-3.67656,Private room,200,1,0,0.0,1,365
265446368,Carabanchel,Puerta Bonita,40.37292,-3.74613,Entire home/apt,300,1,0,0.0,1,364
113652225,Centro,Embajadores,40.41059,-3.69811,Entire home/apt,60,2,3,0.87,1,272
252025836,Chamberí,Arapiles,40.43545,-3.70937,Entire home/apt,69,1,4,1.11,4,339
22392100,Centro,Justicia,40.42731,-3.69992,Private room,55,2,1,1.0,1,172
2100194,Barajas,Aeropuerto,40.46674,-3.57194,Private room,65,1,0,0.0,1,365
263826335,Moratalaz,Marroquina,40.4082,-3.63975,Private room,150,1,0,0.0,1,180
245253556,Chamberí,Rios Rosas,40.43856,-3.69738,Private room,30,3,10,2.97,2,305
245253556,Chamberí,Rios Rosas,40.4397,-3.69758,Private room,30,3,7,1.91,2,308
161183253,San Blas - Canillejas,Hellín,40.43143,-3.61557,Private room,100,1,3,0.82,1,292
111370687,Hortaleza,Valdefuentes,40.5036,-3.63963,Entire home/apt,120,2,0,0.0,1,14
100378570,Chamberí,Arapiles,40.43557,-3.70564,Private room,30,2,2,0.6,1,0
87742409,Retiro,Adelfas,40.39976,-3.67106,Private room,35,2,2,0.73,1,0
149672649,Centro,Universidad,40.42356,-3.70302,Entire home/apt,350,1,0,0.0,1,365
265482586,San Blas - Canillejas,Rosas,40.44083,-3.58387,Entire home/apt,2500,1,0,0.0,1,365
213159020,Vicálvaro,Casco Histórico de Vicálvaro,40.39991,-3.62312,Private room,75,1,0,0.0,1,0
17436383,Latina,Puerta del Angel,40.4153,-3.72588,Entire home/apt,93,5,1,1.0,1,122
175642133,Carabanchel,Buenavista,40.36293,-3.76127,Entire home/apt,70,5,0,0.0,1,316
17293308,Ciudad Lineal,Quintana,40.43711,-3.64563,Entire home/apt,400,1,0,0.0,1,0
57224962,Chamartín,Hispanoamérica,40.45505,-3.6713,Entire home/apt,600,1,0,0.0,1,364
20974083,Centro,Embajadores,40.41248,-3.69965,Private room,100,1,0,0.0,2,90
87015234,Centro,Embajadores,40.4101,-3.6983,Private room,26,2,1,1.0,1,30
167695876,Tetuán,Bellas Vistas,40.44931,-3.70772,Private room,900,1,0,0.0,3,109
90459490,San Blas - Canillejas,Rosas,40.43254,-3.60967,Entire home/apt,100,1,0,0.0,1,0
265569228,Centro,Universidad,40.42186,-3.70258,Entire home/apt,82,1,4,1.74,3,66
265557481,Tetuán,Berruguete,40.46254,-3.70691,Private room,25,1,8,2.29,1,64
167695876,Moncloa - Aravaca,Valdezarza,40.46075,-3.71171,Private room,450,1,0,0.0,3,109
265572917,Carabanchel,Opañel,40.38632,-3.71788,Private room,600,1,0,0.0,1,180
34217435,Centro,Universidad,40.42869,-3.70317,Entire home/apt,98,1,8,3.08,19,308
124381481,Tetuán,Cuatro Caminos,40.45227,-3.6961,Private room,35,1,5,1.36,1,0
265583701,Chamartín,El Viso,40.44341,-3.67985,Private room,750,1,0,0.0,1,365
71927960,Fuencarral - El Pardo,La Paz,40.47566,-3.69953,Private room,150,1,0,0.0,1,365
128375312,Vicálvaro,Ambroz,40.40787,-3.61214,Shared room,200,1,0,0.0,1,365
265601224,Centro,Palacio,40.41148,-3.70924,Private room,800,1,0,0.0,1,180
21834893,Centro,Universidad,40.42659,-3.70513,Entire home/apt,105,3,3,1.76,1,61
34217435,Centro,Universidad,40.42859,-3.70248,Entire home/apt,98,1,17,5.6,19,306
160078142,Fuencarral - El Pardo,La Paz,40.48449,-3.70023,Private room,100,1,0,0.0,1,180
265614029,Hortaleza,Valdefuentes,40.4967,-3.65262,Private room,400,1,0,0.0,1,0
265633489,Ciudad Lineal,Ventas,40.42568,-3.65775,Private room,40,1,0,0.0,1,0
105126788,Centro,Universidad,40.42533,-3.70755,Entire home/apt,45,5,4,1.19,1,0
265244405,Villaverde,San Cristobal,40.34267,-3.68565,Private room,35,1,0,0.0,2,0
231794383,Centro,Sol,40.41825,-3.70141,Entire home/apt,120,1,4,1.14,7,78
265653506,Moncloa - Aravaca,Aravaca,40.44891,-3.78302,Entire home/apt,90,1,3,2.73,1,0
207805421,Latina,Aguilas,40.3734,-3.76641,Private room,28,1,0,0.0,1,0
265702673,Chamberí,Gaztambide,40.43156,-3.71669,Private room,23,1,3,0.87,5,0
2711109,Puente de Vallecas,Numancia,40.39725,-3.66224,Private room,25,6,1,0.34,21,0
9638424,Chamartín,Hispanoamérica,40.45712,-3.67893,Private room,48,1,7,1.96,1,0
264130753,San Blas - Canillejas,Rosas,40.42806,-3.60552,Private room,50,1,1,0.41,6,0
265749815,Centro,Palacio,40.40886,-3.71498,Entire home/apt,66,1,3,1.48,1,16
71846237,Puente de Vallecas,Numancia,40.39667,-3.65948,Private room,56,1,5,1.46,1,89
97002810,Puente de Vallecas,Portazgo,40.38689,-3.648,Private room,30,2,5,1.52,1,0
265801828,Retiro,Pacífico,40.40594,-3.67954,Entire home/apt,100,2,2,0.63,1,173
21002386,Arganzuela,Atocha,40.39904,-3.68217,Entire home/apt,50,1,0,0.0,1,5
265812130,Chamberí,Gaztambide,40.43337,-3.71323,Entire home/apt,79,6,1,0.32,3,159
265812130,Tetuán,Cuatro Caminos,40.45275,-3.70186,Entire home/apt,79,3,0,0.0,3,169
250729226,Villaverde,Butarque,40.34051,-3.67453,Entire home/apt,125,1,5,1.47,1,359
243901313,Moratalaz,Vinateros,40.404,-3.64337,Entire home/apt,54,2,7,2.04,3,145
9129525,Centro,Cortes,40.41103,-3.69299,Shared room,25,10,1,0.43,1,0
159339065,Chamartín,Castilla,40.46825,-3.68478,Private room,28,2,10,3.13,1,172
143134436,Moncloa - Aravaca,Argüelles,40.42135,-3.71726,Private room,40,1,9,3.6,1,41
125116588,Centro,Palacio,40.41017,-3.71267,Private room,100,1,0,0.0,1,365
37291567,Centro,Embajadores,40.41032,-3.69521,Entire home/apt,100,2,0,0.0,43,276
264907217,Centro,Universidad,40.4251,-3.70935,Entire home/apt,95,3,4,1.62,9,88
38248634,Centro,Sol,40.4177,-3.70268,Private room,20,1,15,4.84,12,69
3540583,Tetuán,Cuatro Caminos,40.44768,-3.69943,Private room,50,2,1,0.31,1,79
53295015,Centro,Palacio,40.41079,-3.70959,Entire home/apt,85,2,3,1.01,9,60
265995361,Carabanchel,Opañel,40.38802,-3.72302,Private room,38,2,7,2.36,1,57
196766794,Chamberí,Vallehermoso,40.44484,-3.7045,Entire home/apt,50,1,11,3.06,1,21
99991901,Centro,Universidad,40.42488,-3.70831,Entire home/apt,120,1,3,0.87,8,305
7145793,Ciudad Lineal,Quintana,40.43447,-3.6533,Entire home/apt,55,3,1,0.86,13,143
264907217,Centro,Universidad,40.42676,-3.70842,Entire home/apt,95,3,8,2.76,9,81
266009530,Centro,Cortes,40.4134,-3.69936,Entire home/apt,69,2,7,2.19,1,277
264907217,Centro,Universidad,40.42508,-3.70763,Entire home/apt,95,3,4,1.62,9,96
245940157,Salamanca,Guindalera,40.43604,-3.66271,Entire home/apt,195,3,0,0.0,2,289
7145793,Ciudad Lineal,Quintana,40.43281,-3.65331,Entire home/apt,60,3,9,3.29,13,112
266029329,Centro,Palacio,40.41062,-3.71116,Private room,39,1,1,1.0,1,88
259788820,Vicálvaro,Casco Histórico de Vicálvaro,40.3943,-3.60895,Private room,25,2,0,0.0,1,261
105024501,Centro,Cortes,40.41374,-3.69654,Entire home/apt,114,3,6,1.75,5,195
90791112,Centro,Embajadores,40.41134,-3.69987,Private room,24,2,2,0.6,1,0
266073508,Villa de Vallecas,Casco Histórico de Vallecas,40.37822,-3.61277,Private room,40,1,0,0.0,1,85
46066847,Barajas,Casco Histórico de Barajas,40.47513,-3.58226,Private room,30,1,0,0.0,1,350
241652103,Tetuán,Berruguete,40.46131,-3.70814,Entire home/apt,45,5,2,0.59,26,44
266049320,Centro,Embajadores,40.41077,-3.69931,Private room,100,1,0,0.0,1,90
222396622,Centro,Justicia,40.42059,-3.70066,Private room,40,2,4,1.35,1,11
119109832,Usera,Zofío,40.38488,-3.71625,Private room,28,3,5,1.85,3,48
266203791,Carabanchel,Vista Alegre,40.38956,-3.73549,Private room,15,10,2,0.71,5,0
167889402,Centro,Cortes,40.41433,-3.70342,Hotel room,88,1,1,0.35,12,350
266211427,Barajas,Alameda de Osuna,40.45514,-3.58818,Private room,48,1,0,0.0,1,145
223336358,Carabanchel,Abrantes,40.37546,-3.73165,Private room,25,2,0,0.0,1,0
264907217,Centro,Universidad,40.42644,-3.70933,Entire home/apt,95,3,8,2.7,9,92
264907217,Centro,Universidad,40.42498,-3.70983,Entire home/apt,95,3,4,1.6,9,92
257936396,Retiro,Ibiza,40.41722,-3.67471,Entire home/apt,140,3,8,2.53,1,50
266245012,Chamberí,Almagro,40.43478,-3.69332,Private room,19,1,4,1.6,1,0
75226804,Centro,Justicia,40.42415,-3.6991,Private room,42,2,1,0.5,1,0
256575706,Tetuán,Bellas Vistas,40.45085,-3.70766,Entire home/apt,90,2,19,5.38,2,61
2690744,Centro,Justicia,40.42098,-3.70003,Entire home/apt,215,1,1,0.29,1,292
260038584,Latina,Lucero,40.40462,-3.74324,Entire home/apt,50,1,0,0.0,2,3
112373304,Centro,Palacio,40.42023,-3.70881,Entire home/apt,108,1,0,0.0,47,312
112373304,Centro,Justicia,40.4235,-3.69841,Entire home/apt,99,1,2,2.0,47,324
25657638,Arganzuela,Delicias,40.39851,-3.69695,Private room,30,2,1,0.29,1,0
135931320,San Blas - Canillejas,Simancas,40.42874,-3.62648,Private room,25,1,18,5.51,1,0
8098991,Centro,Embajadores,40.40607,-3.70255,Private room,30,1,24,9.47,2,43
7474803,Tetuán,Valdeacederas,40.46372,-3.70602,Private room,20,12,0,0.0,3,137
16829950,Chamberí,Rios Rosas,40.43911,-3.70089,Entire home/apt,85,4,0,0.0,15,167
263503574,Latina,Puerta del Angel,40.41113,-3.73084,Private room,400,1,0,0.0,2,365
37898936,Tetuán,Cuatro Caminos,40.45489,-3.69541,Private room,40,1,0,0.0,1,266
7298793,Salamanca,Fuente del Berro,40.42449,-3.66594,Entire home/apt,49,3,5,1.69,1,136
228018085,Centro,Embajadores,40.40865,-3.70095,Private room,22,4,1,0.41,1,17
265850602,Centro,Embajadores,40.40767,-3.70228,Entire home/apt,55,2,5,1.47,1,282
265569228,Centro,Universidad,40.42333,-3.70368,Entire home/apt,90,1,8,2.45,3,0
26221865,Chamartín,Prosperidad,40.44034,-3.67683,Entire home/apt,71,1,3,1.22,1,247
266348611,Puente de Vallecas,Palomeras Sureste,40.39245,-3.63889,Private room,28,3,4,1.3,1,264
266351751,Chamberí,Rios Rosas,40.43869,-3.69661,Private room,60,1,0,0.0,1,0
83858409,Tetuán,Cuatro Caminos,40.44758,-3.70243,Private room,28,1,3,0.91,1,24
30809772,Centro,Universidad,40.42483,-3.7055,Entire home/apt,85,3,2,0.8,2,0
115179189,Vicálvaro,Casco Histórico de Vicálvaro,40.39758,-3.60851,Shared room,9,60,0,0.0,1,150
265131866,Carabanchel,Vista Alegre,40.38462,-3.74317,Private room,30,1,1,0.33,2,0
265771287,Chamberí,Rios Rosas,40.43837,-3.69401,Private room,100,10,1,0.29,1,90
131003732,Hortaleza,Pinar del Rey,40.46993,-3.65217,Private room,40,1,0,0.0,1,0
263924820,San Blas - Canillejas,Simancas,40.43536,-3.61628,Private room,30,1,1,0.55,3,53
4087174,Centro,Palacio,40.42069,-3.70765,Entire home/apt,90,1,19,6.13,3,326
97297233,Centro,Embajadores,40.40741,-3.70767,Entire home/apt,56,2,5,1.74,1,59
117233273,Salamanca,Lista,40.42974,-3.67162,Private room,30,3,0,0.0,1,0
14688250,Usera,Zofío,40.38046,-3.71322,Entire home/apt,48,1,12,3.53,2,290
266495584,Salamanca,Castellana,40.43586,-3.68579,Entire home/apt,190,2,2,0.7,1,123
8098991,Centro,Embajadores,40.4098,-3.7025,Entire home/apt,80,2,1,0.43,2,34
113964618,Centro,Justicia,40.42349,-3.7,Entire home/apt,65,2,1,0.37,2,137
266508937,Chamartín,Nueva España,40.46297,-3.68839,Entire home/apt,85,3,1,1.0,1,1
136715552,Ciudad Lineal,Pueblo Nuevo,40.43259,-3.63876,Entire home/apt,55,2,3,1.07,6,92
171926345,Chamartín,El Viso,40.4438,-3.6789,Entire home/apt,100,3,2,0.61,6,0
264016615,Villa de Vallecas,Casco Histórico de Vallecas,40.37402,-3.62132,Private room,30,1,1,0.29,2,353
194164323,Centro,Palacio,40.41078,-3.71672,Entire home/apt,48,130,0,0.0,18,296
181830190,Retiro,Jerónimos,40.40732,-3.68446,Private room,25,1,6,1.94,6,341
181830190,Retiro,Jerónimos,40.40713,-3.68458,Private room,35,1,5,2.03,6,291
266556261,Centro,Universidad,40.42171,-3.70347,Entire home/apt,145,4,5,1.56,1,36
6383667,Centro,Justicia,40.42178,-3.69684,Entire home/apt,120,4,0,0.0,1,335
264096177,Centro,Cortes,40.41854,-3.69425,Entire home/apt,75,2,0,0.0,1,62
62009419,Tetuán,Valdeacederas,40.46891,-3.70241,Entire home/apt,89,1,3,1.1,1,78
60734359,Centro,Sol,40.41752,-3.70175,Entire home/apt,69,1,21,6.06,17,329
266203791,Carabanchel,Vista Alegre,40.38924,-3.73567,Private room,13,12,2,0.92,5,0
187141428,Villaverde,Butarque,40.35353,-3.67901,Private room,16,1,2,0.63,1,0
266203791,Carabanchel,Vista Alegre,40.39012,-3.73619,Private room,11,10,2,0.92,5,0
266203791,Carabanchel,Vista Alegre,40.38954,-3.73778,Private room,12,10,2,0.97,5,0
266672661,Centro,Embajadores,40.41082,-3.70342,Entire home/apt,80,1,11,3.55,1,69
263924820,San Blas - Canillejas,Simancas,40.43376,-3.62517,Private room,50,1,5,1.5,3,73
13876992,Retiro,Ibiza,40.41805,-3.67591,Entire home/apt,115,2,2,1.43,1,0
596469,Salamanca,Goya,40.42481,-3.67576,Entire home/apt,300,1,2,0.98,30,330
264907217,Centro,Universidad,40.42508,-3.70844,Entire home/apt,95,3,9,3.46,9,94
3665475,Centro,Palacio,40.42123,-3.71115,Entire home/apt,190,1,5,1.46,1,154
264907217,Centro,Universidad,40.42604,-3.70858,Entire home/apt,95,3,7,2.36,9,90
264907217,Centro,Universidad,40.42533,-3.70804,Entire home/apt,95,3,11,4.65,9,87
57425524,Centro,Universidad,40.42376,-3.70333,Private room,40,15,0,0.0,1,0
264907217,Centro,Universidad,40.42484,-3.70855,Entire home/apt,95,3,7,2.41,9,88
261590283,Latina,Campamento,40.39679,-3.77273,Private room,42,1,3,1.1,3,343
107141654,Centro,Embajadores,40.41324,-3.70609,Entire home/apt,300,1,24,8.09,66,73
75150135,Chamberí,Gaztambide,40.43514,-3.71591,Private room,33,1,1,0.37,19,332
25361182,Fuencarral - El Pardo,Mirasierra,40.49068,-3.72744,Private room,59,1,0,0.0,2,337
243541660,Chamartín,El Viso,40.44049,-3.67943,Private room,60,1,0,0.0,2,0
37291567,Centro,Palacio,40.4221,-3.7108,Entire home/apt,1000,2,0,0.0,43,30
32046323,Chamartín,Ciudad Jardín,40.44528,-3.67366,Entire home/apt,258,7,0,0.0,83,64
32046323,Chamartín,Prosperidad,40.44096,-3.67588,Entire home/apt,155,7,0,0.0,83,79
129000409,Puente de Vallecas,San Diego,40.3934,-3.66804,Entire home/apt,69,1,4,1.25,17,342
129000409,Puente de Vallecas,San Diego,40.39276,-3.66709,Entire home/apt,69,1,4,1.62,17,349
37291567,Centro,Palacio,40.42336,-3.71075,Entire home/apt,1000,2,1,0.34,43,0
181830190,Retiro,Jerónimos,40.4075,-3.68576,Private room,30,1,4,1.74,6,309
181830190,Retiro,Jerónimos,40.40693,-3.68426,Private room,25,1,7,2.1,6,338
91332738,Tetuán,Bellas Vistas,40.45209,-3.71006,Private room,24,1,4,1.17,1,0
37291567,Centro,Palacio,40.42269,-3.7107,Entire home/apt,1000,2,0,0.0,43,30
8276432,Centro,Embajadores,40.40878,-3.70218,Entire home/apt,42,2,11,4.58,14,52
266760189,Chamberí,Arapiles,40.43533,-3.70946,Private room,28,1,4,1.36,1,0
1408525,Centro,Palacio,40.41669,-3.70924,Entire home/apt,110,3,1,0.43,56,303
105708985,Centro,Cortes,40.41586,-3.70058,Entire home/apt,85,2,6,3.4,27,314
57164984,Carabanchel,Puerta Bonita,40.37987,-3.73998,Private room,19,2,0,0.0,1,0
206349691,Salamanca,Castellana,40.436,-3.68064,Entire home/apt,1262,1,1,1.0,124,334
266810183,Carabanchel,San Isidro,40.39224,-3.73135,Private room,40,1,4,1.24,1,353
257172833,Retiro,Niño Jesús,40.4101,-3.67256,Private room,40,2,5,2.08,1,80
198644868,Tetuán,Castillejos,40.45941,-3.69688,Private room,100,1,0,0.0,1,90
60734359,San Blas - Canillejas,Simancas,40.42854,-3.62662,Private room,30,2,0,0.0,17,350
60734359,San Blas - Canillejas,Simancas,40.42841,-3.62769,Private room,30,2,0,0.0,17,350
60734359,San Blas - Canillejas,Simancas,40.42938,-3.62672,Private room,30,2,0,0.0,17,350
60734359,San Blas - Canillejas,Simancas,40.42795,-3.62759,Private room,30,2,0,0.0,17,350
60734359,San Blas - Canillejas,Simancas,40.42783,-3.62697,Private room,30,2,0,0.0,17,350
60734359,San Blas - Canillejas,Simancas,40.42859,-3.62669,Private room,30,2,0,0.0,17,350
60734359,San Blas - Canillejas,Simancas,40.42917,-3.62815,Private room,30,1,2,0.73,17,350
257842347,Centro,Cortes,40.41301,-3.69828,Entire home/apt,90,7,0,0.0,3,346
28038703,Salamanca,Recoletos,40.4287,-3.68532,Entire home/apt,80,3,0,0.0,108,332
138447288,Salamanca,Fuente del Berro,40.42293,-3.66656,Shared room,37,3,0,0.0,1,48
241652103,Chamberí,Arapiles,40.43655,-3.70977,Entire home/apt,75,10,1,0.31,26,332
266745697,Moncloa - Aravaca,Argüelles,40.42591,-3.71606,Entire home/apt,50,1,1,1.0,1,317
127654698,Salamanca,Goya,40.42784,-3.67598,Private room,30,1,1,1.0,1,38
264434572,Carabanchel,Comillas,40.39732,-3.71277,Private room,40,1,0,0.0,3,180
264434572,Carabanchel,Comillas,40.39523,-3.71267,Private room,40,1,0,0.0,3,180
116885063,Centro,Palacio,40.41146,-3.70835,Private room,35,1,12,4.0,4,345
266950975,Moncloa - Aravaca,Argüelles,40.42979,-3.71974,Private room,100,1,0,0.0,1,89
17011441,Centro,Justicia,40.4222,-3.6999,Entire home/apt,85,2,0,0.0,2,24
2349273,Villaverde,San Andrés,40.34284,-3.71313,Private room,30,25,0,0.0,1,364
37786042,Centro,Cortes,40.41353,-3.69771,Private room,100,1,1,0.3,1,90
6347040,Retiro,Ibiza,40.41584,-3.67724,Private room,49,2,0,0.0,1,143
266993398,Centro,Universidad,40.42144,-3.70341,Entire home/apt,180,1,0,0.0,1,363
27832097,Salamanca,Lista,40.43293,-3.67508,Private room,18,1,16,5.65,2,0
267013641,Ciudad Lineal,Ventas,40.43163,-3.6543,Private room,40,2,2,0.63,1,359
21843801,Latina,Lucero,40.40527,-3.74317,Entire home/apt,50,2,1,0.71,2,69
212464559,Centro,Embajadores,40.40937,-3.6987,Entire home/apt,70,3,5,1.58,1,348
16887269,Latina,Cármenes,40.4058,-3.72377,Entire home/apt,115,2,0,0.0,1,0
247869197,Retiro,Estrella,40.41362,-3.66863,Private room,30,1,3,0.9,2,341
247177843,Centro,Cortes,40.41203,-3.69463,Entire home/apt,130,2,7,2.5,1,150
260454968,San Blas - Canillejas,Rosas,40.42668,-3.60195,Private room,160,1,0,0.0,2,178
267165820,Puente de Vallecas,Palomeras Bajas,40.38908,-3.65298,Private room,25,1,0,0.0,3,365
267165820,Puente de Vallecas,Portazgo,40.39055,-3.65281,Private room,25,1,0,0.0,3,365
267165820,Puente de Vallecas,Portazgo,40.39074,-3.65254,Private room,25,1,0,0.0,3,365
266911989,Puente de Vallecas,San Diego,40.39708,-3.66838,Shared room,18,1,0,0.0,1,287
16655057,Centro,Universidad,40.42445,-3.7068,Entire home/apt,39,30,0,0.0,2,323
17122388,Arganzuela,Acacias,40.40436,-3.71109,Private room,30,1,4,1.2,1,59
65909543,Tetuán,Bellas Vistas,40.44905,-3.70633,Entire home/apt,85,1,4,1.62,1,0
5467875,Hortaleza,Valdefuentes,40.48327,-3.65043,Private room,15,1,3,1.2,1,0
263597436,Centro,Cortes,40.41506,-3.70083,Private room,75,1,8,2.47,11,326
241652103,Retiro,Adelfas,40.40079,-3.67017,Entire home/apt,70,5,0,0.0,26,347
263597436,Centro,Cortes,40.41483,-3.70082,Private room,70,1,4,1.2,11,334
267102212,Barajas,Casco Histórico de Barajas,40.47463,-3.57615,Private room,25,1,32,9.9,1,24
24628382,Centro,Embajadores,40.40707,-3.70837,Private room,28,5,13,4.94,1,22
267374804,Centro,Embajadores,40.4116,-3.70559,Private room,100,1,1,0.31,1,90
265569228,Centro,Universidad,40.42359,-3.70229,Entire home/apt,85,1,4,3.24,3,63
26402626,Fuencarral - El Pardo,Pilar,40.47763,-3.70461,Private room,28,1,0,0.0,1,34
34621952,Arganzuela,Legazpi,40.39422,-3.68131,Private room,38,2,11,3.44,1,10
267414077,Tetuán,Cuatro Caminos,40.45061,-3.69869,Shared room,19,7,0,0.0,1,0
51129535,Fuencarral - El Pardo,Pilar,40.47326,-3.70879,Entire home/apt,50,1,4,1.64,1,276
13203132,Retiro,Estrella,40.41735,-3.6679,Entire home/apt,100,10,2,0.81,5,315
260454968,San Blas - Canillejas,Rosas,40.42406,-3.60526,Private room,170,1,0,0.0,2,177
38261333,Usera,Moscardó,40.38659,-3.71439,Private room,20,1,0,0.0,1,152
265156635,Ciudad Lineal,Ventas,40.43152,-3.64941,Entire home/apt,80,3,2,0.64,1,0
75736433,Moncloa - Aravaca,Argüelles,40.4279,-3.71844,Entire home/apt,65,3,1,0.64,1,0
48514809,Moratalaz,Fontarrón,40.39799,-3.64431,Private room,45,1,1,0.29,1,88
133056146,Chamberí,Almagro,40.43729,-3.69373,Entire home/apt,156,1,3,1.64,28,77
6952308,Centro,Palacio,40.41328,-3.71116,Entire home/apt,90,1,0,0.0,1,0
267548060,Tetuán,Berruguete,40.45552,-3.70305,Entire home/apt,43,2,0,0.0,8,2
231774867,Centro,Sol,40.41834,-3.70417,Entire home/apt,105,3,3,1.67,9,94
231774867,Centro,Sol,40.41823,-3.70505,Entire home/apt,105,3,5,1.7,9,97
206349691,Usera,Moscardó,40.38592,-3.71222,Entire home/apt,1262,1,2,0.6,124,66
206349691,Usera,Moscardó,40.38593,-3.7119,Entire home/apt,1262,1,0,0.0,124,316
267563240,Retiro,Jerónimos,40.41959,-3.68923,Entire home/apt,100,3,2,1.05,1,56
267548060,Tetuán,Bellas Vistas,40.45439,-3.70318,Entire home/apt,43,2,1,0.47,8,0
136735879,Centro,Universidad,40.42714,-3.7048,Entire home/apt,140,1,5,3.06,4,250
136735879,Centro,Universidad,40.42865,-3.70357,Entire home/apt,100,1,0,0.0,4,241
43923630,Chamberí,Trafalgar,40.43188,-3.69965,Entire home/apt,60,2,4,1.35,1,131
123873437,Salamanca,Goya,40.42332,-3.6777,Private room,40,1,21,6.43,1,91
267601041,Carabanchel,Vista Alegre,40.38121,-3.74552,Private room,30,7,0,0.0,1,132
21738807,San Blas - Canillejas,Salvador,40.44334,-3.63494,Entire home/apt,99,6,0,0.0,1,11
91506664,Centro,Embajadores,40.41324,-3.70456,Entire home/apt,59,2,5,1.95,33,344
96860666,Ciudad Lineal,Concepción,40.44342,-3.64518,Entire home/apt,53,2,6,2.02,1,76
267600209,Chamberí,Trafalgar,40.43172,-3.69802,Private room,30,30,0,0.0,1,365
267623488,Salamanca,Goya,40.42497,-3.67587,Private room,45,7,0,0.0,1,365
139248746,Centro,Cortes,40.41277,-3.69612,Entire home/apt,150,3,0,0.0,5,134
264988291,Salamanca,Guindalera,40.43053,-3.66548,Entire home/apt,79,3,5,1.76,1,313
243695648,Moncloa - Aravaca,Casa de Campo,40.406,-3.75544,Entire home/apt,40,1,30,10.11,1,156
235248120,Chamartín,Hispanoamérica,40.45402,-3.68118,Entire home/apt,87,4,1,1.0,1,146
245730962,Centro,Cortes,40.41435,-3.69954,Entire home/apt,120,2,16,5.33,1,125
241311563,Arganzuela,Acacias,40.40546,-3.70976,Private room,30,1,2,0.62,2,0
20428708,Centro,Universidad,40.42624,-3.70389,Private room,25,1,7,2.36,1,33
72313779,Chamberí,Rios Rosas,40.44619,-3.69874,Private room,19,7,2,0.81,6,0
72313779,Chamberí,Rios Rosas,40.44221,-3.69506,Private room,19,7,0,0.0,6,0
267386195,Latina,Cármenes,40.40433,-3.74161,Entire home/apt,50,2,14,5.25,1,5
32046323,Chamartín,El Viso,40.44098,-3.67983,Entire home/apt,155,7,0,0.0,83,105
267548060,Tetuán,Cuatro Caminos,40.45499,-3.70259,Entire home/apt,43,2,2,0.77,8,46
